final_box_l,MPC,Kcideal_in_mol_per_l,cs_bulk,bjerrum,pH,cH_bulk,cOH_bulk,cNa_bulk,cCl_bulk,ionic_strength_bulk,Nsteps,num_Hs,num_OHs,num_Nas,num_Cls,num_As,total_isotropic_pressures,squared_end_to_end_distances,squared_radii_of_gyration,bond_lengths,degree_of_dissociation,excess_chemical_potential_pair,excess_chemical_potential_Na,excess_chemical_potential_Cl,err_num_Hs,err_num_OHs,err_num_Nas,err_num_Cls,err_num_As,err_total_isotropic_pressures,err_squared_end_to_end_distances,err_squared_radii_of_gyration,err_bond_lengths,err_degree_of_dissociation,err_excess_chemical_potential_pair,std_error_excess_chemical_potential_Na,std_error_excess_chemical_potential_Cl,nr_chains,c_poly_[mol/l]
76.3878817697,50.0,0.1,0.00269541778,2.0,10.0,3.4662052916900003e-12,3.46619215989e-06,0.00269888396869,0.00269541778,0.00269888397216,8621.0,0.0,1.36863472915,1871.36561884,1069.99698411,800.0,0.00507159197414,409.745615476,53.8470127441,0.975462099693,1.0,-0.764971767782,-0.521800177155,-0.358605944867,0.0,0.0221150598232,1.70829579431,1.7087694104,0.0,1.28603784617e-05,2.87072452123,0.204013367916,2.26504352379e-05,0.0,0.0472724128892,0.0443845726047,0.0126319958777,16,0.00133174320807
80.0,50.0,0.1,0.00269541778,2.0,10.0,3.4662052916900003e-12,3.46619215989e-06,0.00269888396869,0.00269541778,0.00269888397216,11536.0,0.0,1.58720527046,2048.38930305,1246.80209778,800.0,0.00505969902835,408.432809822,53.784884759,0.975468871747,1.0,-0.693088710281,-0.514140631415,-0.293712202369,0.0,0.0205944719423,1.47803158536,1.47406058332,0.0,9.66801759466e-06,2.33252064863,0.160841630553,1.93679997423e-05,0.0,0.0414321332625,0.0822860693079,0.0125629260785,16,0.001159375
23.0940107676,50.0,0.1,0.00269541778,2.0,11.0,3.46828781203e-13,3.46827796405e-05,0.00273010055929,0.00269541778,0.00273010055964,12958.0,0.0,0.025466893039,802.028013582,2.00262386171,799.999922828,0.0412821291472,233.856490995,35.3546978728,0.97467387631,0.999999903534,-0.937252330684,-0.307859090391,-0.758477571119,0.0,0.0024372994647,0.0213729205175,0.0212498034749,0.00698527489543,0.000353419908719,2.51017124539,0.211418324294,1.85901976177e-05,8.73159361929e-06,0.141462791355,0.0772606995214,0.0315109781126,16,0.0481943137205
40.858634435,50.0,0.1,0.00269541778,2.0,11.0,3.46828781203e-13,3.46827796405e-05,0.00273010055929,0.00269541778,0.00273010055964,14586.0,0.0,1.104826546,886.183737831,85.0789798437,799.999931441,0.00645881031578,355.402867803,48.673636099,0.975342378339,0.999999914301,-1.25075367535,-0.710456438911,-0.564240295625,0.0,0.015101463685,0.188554948951,0.187428019678,0.0062056212872,6.038343243e-05,2.62205934694,0.184369477411,1.74436140951e-05,7.75702660899e-06,0.0531152014734,0.0519711843152,0.0130613150432,16,0.00870246628124
58.6232581023,50.0,0.1,0.00269541778,2.0,11.0,3.46828781203e-13,3.46827796405e-05,0.00273010055929,0.00269541778,0.00273010055964,13291.0,0.0,5.38725453314,1223.18930103,417.802046498,800.0,0.00522903666786,398.520579424,52.8022181279,0.975445404399,1.0,-1.03629887805,-0.608781251551,-0.403760548299,0.0,0.0346411716316,0.588748415641,0.585466124003,0.0,2.25010410569e-05,2.1663155204,0.163671262851,1.89475840911e-05,0.0,0.0552342350852,0.041103002898,0.00956517165823,16,0.00294634797686
76.3878817697,50.0,0.1,0.00269541778,2.0,11.0,3.46828781203e-13,3.46827796405e-05,0.00273010055929,0.00269541778,0.00273010055964,10455.0,0.0,13.7741750359,1884.23558106,1070.46140603,800.0,0.00511488500473,408.993742804,53.7548110723,0.975474138234,1.0,-0.829602931279,-0.520479826886,-0.318741434036,0.0,0.0653650475393,1.6970097432,1.66879257556,0.0,1.17599766458e-05,2.20371466383,0.155715006792,2.03409852714e-05,0.0,0.131514683573,0.0590366715363,0.0120716842846,16,0.00133174320807
80.0,50.0,0.1,0.00269541778,2.0,11.0,3.46828781203e-13,3.46827796405e-05,0.00273010055929,0.00269541778,0.00273010055964,2810.0,0.0,16.1060498221,2066.51352313,1250.40747331,800.0,0.0051134568892,412.045529864,53.9908387726,0.975481608965,1.0,-0.680033695488,-0.40664854533,-0.340195318845,0.0,0.140208679642,3.75749165845,3.73461692846,0.0,1.99870136159e-05,5.55423022161,0.41251373261,4.08904793148e-05,0.0,0.0794699542208,0.0405954676923,0.0199710067219,16,0.001159375
23.0940107676,50.0,0.1,0.00269541778,2.0,12.0,3.48933699601e-14,0.000348933021423,0.00304435080139,0.00269541778,0.00304435080142,14604.0,0.0,0.291290057518,802.500342372,2.20905231443,800.0,0.0413253125031,233.433393487,35.2163045414,0.974678348029,1.0,-0.907584804705,-0.177001900547,-0.701571628525,0.0,0.00768432966934,0.0233788021799,0.0218360658186,0.0,0.000337715311549,2.45298676519,0.214943557053,1.75505802381e-05,0.0,0.0843863456799,0.0477026595816,0.0355309488357,16,0.0481943137205
40.858634435,50.0,0.1,0.00269541778,2.0,12.0,3.48933699601e-14,0.000348933021423,0.00304435080139,0.00269541778,0.00304435080142,10548.0,0.0,11.7362533182,902.406332954,90.6700796359,800.0,0.00692790463606,351.068084333,48.2861963819,0.97533223928,1.0,-1.35459510894,-0.749313465528,-0.546018905173,0.0,0.0630125319446,0.29740116768,0.262613933106,0.0,7.18655759919e-05,2.31324949318,0.179301459444,2.09219492305e-05,0.0,0.072789749946,0.0400097074941,0.0114567611635,16,0.00870246628124
58.6232581023,50.0,0.1,0.00269541778,2.0,12.0,3.48933699601e-14,0.000348933021423,0.00304435080139,0.00269541778,0.00304435080142,10564.0,0.0,55.637163953,1285.03597122,429.39880727,800.0,0.00581670228887,394.476966025,52.3230515921,0.975414629728,1.0,-0.958549762012,-0.60375534779,-0.394570196964,0.0,0.167853287306,0.931755378764,0.84069343837,0.0,2.46610971319e-05,2.70733991828,0.188109439942,2.07667073802e-05,0.0,0.0464503073197,0.0465702023272,0.0111069564781,16,0.00294634797686
76.3878817697,50.0,0.1,0.00269541778,2.0,12.0,3.48933699601e-14,0.000348933021423,0.00304435080139,0.00269541778,0.00304435080142,10783.0,0.0,140.562181211,2025.97904108,1085.41685987,800.0,0.00571817979048,405.768099299,53.284282884,0.975439040338,1.0,-0.763205394956,-0.460965758905,-0.312584999541,0.0,0.304564711552,1.58091149081,1.41473957027,0.0,1.15541823009e-05,2.63259604818,0.204521447999,2.01448855478e-05,0.0,0.0588606054182,0.0499832122025,0.0123996079569,16,0.00133174320807
80.0,50.0,0.1,0.00269541778,2.0,12.0,3.48933699601e-14,0.000348933021423,0.00304435080139,0.00269541778,0.00304435080142,7336.0,0.0,163.308887677,2226.86041439,1263.55152672,800.0,0.00570809067502,404.73755266,53.2186072136,0.975445659382,1.0,-0.705020741719,-0.402635322719,-0.317463328672,0.0,0.415873810363,2.09985578371,1.84892496548,0.0,1.25186663302e-05,3.30519131744,0.240370694257,2.52485831127e-05,0.0,0.0471489243077,0.0471226943107,0.0162467906014,16,0.001159375
23.0940107676,50.0,0.1,0.00269541778,2.0,13.0,3.69218991339e-15,0.00369218727395,0.00638760505394,0.00269541778,0.00638760505395,12148.0,0.0,5.49736582153,809.516957524,4.01959170234,800.0,0.0429579156404,234.298302426,35.1517616556,0.974661121337,1.0,-0.719583661574,-0.280902687052,-0.688921365861,0.0,0.039540818969,0.0547855806888,0.0336136361854,0.0,0.000363696333115,2.26341275257,0.216479909547,1.90958278767e-05,0.0,0.0848569562088,0.0756288437689,0.0336129100996,16,0.0481943137205
40.858634435,50.0,0.1,0.00269541778,2.0,13.0,3.69218991339e-15,0.00369218727395,0.00638760505394,0.00269541778,0.00638760505395,12536.0,0.0,169.577058073,1093.18083918,123.60378111,800.0,0.0125792298547,331.825509012,46.1274100859,0.975213098265,1.0,-1.28557777986,-0.771494711291,-0.530913894595,0.0,0.356798179462,0.516593454991,0.23782223991,0.0,6.72953282237e-05,2.14118148557,0.172271707254,1.94020616513e-05,0.0,0.105256001369,0.0625718988022,0.01939968029,16,0.00870246628124
58.6232581023,50.0,0.1,0.00269541778,2.0,13.0,3.69218991339e-15,0.00369218727395,0.00638760505394,0.00269541778,0.00638760505395,11058.0,0.0,654.843823476,1933.81823114,478.974407669,800.0,0.0119285136544,353.648905942,48.2563941416,0.975266483077,1.0,-0.876600638897,-0.510565548673,-0.375820770506,0.0,1.22669241136,1.60408289868,0.708401884605,0.0,2.57420760315e-05,2.46496410213,0.185552588296,2.00351426249e-05,0.0,0.0671027320873,0.0629181717025,0.0181189429271,16,0.00294634797686
76.3878817697,50.0,0.1,0.00269541778,2.0,13.0,3.69218991339e-15,0.00369218727395,0.00638760505394,0.00269541778,0.00638760505395,7419.0,0.0,1562.05688098,3502.3989756,1140.34209462,800.0,0.0119226710666,356.882607104,48.5868880828,0.975281133305,1.0,-0.88434650007,-0.472237577134,-0.330432099747,0.0,2.79449058227,3.9015336119,1.92899074698,0.0,1.79546721709e-05,2.3398578412,0.172972004429,2.50055465321e-05,0.0,0.0901955987773,0.0334271017233,0.0194565986711,16,0.00133174320807
80.0,50.0,0.1,0.00269541778,2.0,13.0,3.69218991339e-15,0.00369218727395,0.00638760505394,0.00269541778,0.00638760505395,3681.0,0.0,1800.97527846,3919.61966857,1318.64439011,800.0,0.0118643239338,360.770103363,48.9047983154,0.975319422959,1.0,-0.802785935213,-0.401214066596,-0.376372056129,0.0,6.04258736921,9.29334672545,3.66502613916,0.0,2.25576868495e-05,3.61441544374,0.287594075296,3.47097703808e-05,0.0,0.0559849223392,0.0436282641398,0.023539068312,16,0.001159375
23.0940107676,50.0,0.1,0.00539083557,2.0,1.0,0.00379154277481,3.79155051867e-15,0.00539083557,0.00918237834481,0.00918237834481,21723.0,96.9270358606,0.0,137.986696129,46.5704552778,188.343276711,0.023900027705,160.056219006,24.4844055481,0.97131544022,0.235429095889,-0.495634877208,-0.182264682271,-0.375366684595,0.115703481543,0.0,0.125610434466,0.0832259568129,0.127073065595,0.000279324851192,0.793669008832,0.0695540263601,1.44260852666e-05,0.000158841331994,0.0413106077697,0.021731806254,0.0181512856295,16,0.0481943137205
40.858634435,50.0,0.1,0.00539083557,2.0,1.0,0.00379154277481,3.79155051867e-15,0.00539083557,0.00918237834481,0.00918237834481,12938.0,308.769052404,0.0,439.625444427,537.043051476,211.351445355,0.0172583117489,188.465899554,27.7684103426,0.971455187833,0.264189306693,-0.700451700028,-0.319458063115,-0.361080454245,0.411907969243,0.0,0.441971633597,0.586840363512,0.181463131129,6.68075536951e-05,1.01901023691,0.0874994819769,1.8345964181e-05,0.000226828913911,0.0574099026506,0.0249043919077,0.0236141265345,16,0.00870246628124
58.6232581023,50.0,0.1,0.00539083557,2.0,1.0,0.00379154277481,3.79155051867e-15,0.00539083557,0.00918237834481,0.00918237834481,9903.0,814.450469555,0.0,1154.7458346,1755.7167525,213.479551651,0.0170714944941,195.116588513,28.4227097173,0.971470789496,0.266849439564,-0.719363439708,-0.297094534772,-0.373404502895,1.22770929402,0.0,1.13159985323,1.79784694498,0.212417241066,2.85261541923e-05,1.14930682048,0.0963107502777,2.1106527069e-05,0.000265521551333,0.0510700852712,0.0316255211076,0.0327199233256,16,0.00294634797686
76.3878817697,50.0,0.1,0.00539083557,2.0,1.0,0.00379154277481,3.79155051867e-15,0.00539083557,0.00918237834481,0.00918237834481,3233.0,1744.96257346,0.0,2475.71945561,4006.7612125,213.920816579,0.0171318056937,192.418286482,28.3700113922,0.971466539184,0.267401020724,-0.758535612935,-0.315024949196,-0.276031319579,4.00238651632,0.0,3.51898197045,5.93384315174,0.415027850409,2.6432840058e-05,1.59951696067,0.15426815677,3.55100279691e-05,0.000518784813012,0.150481764148,0.0402179888548,0.043139221245,16,0.00133174320807
80.0,50.0,0.1,0.00539083557,2.0,1.0,0.00379154277481,3.79155051867e-15,0.00539083557,0.00918237834481,0.00918237834481,2277.0,1988.97013614,0.0,2834.38208169,4609.9503733,213.401844532,0.0171200306097,194.19198035,28.3807854258,0.971456484697,0.266752305665,-0.601852050278,-0.267667970292,-0.379278112127,6.01022672184,0.0,4.17802930237,6.99877536281,0.496698750358,2.92039224935e-05,2.09072204163,0.179674949832,4.4708051132e-05,0.000620873437947,0.0652187209961,0.0391732147233,0.0483918262163,16,0.001159375
23.0940107676,50.0,0.1,0.00539083557,2.0,2.0,0.000366585331392,3.66584023283e-14,0.00539083557,0.00575742090136,0.00575742090139,11998.0,23.5241706951,0.0,346.653358893,14.6383563927,355.539173196,0.0264486969019,182.210276281,27.679748394,0.971817316209,0.444423966494,-0.653399144133,-0.223506878966,-0.475356888639,0.0766341248638,0.0,0.234538766459,0.0607795528614,0.221651976508,0.000375290487676,1.32855134193,0.125765996461,1.96329285033e-05,0.000277064970635,0.0375485349232,0.0212062702381,0.0148385619416,16,0.0481943137205
40.858634435,50.0,0.1,0.00539083557,2.0,2.0,0.000366585331392,3.66584023283e-14,0.00539083557,0.00575742090136,0.00575742090139,16753.0,43.384886289,0.0,637.970094908,287.814779442,393.540201755,0.011099694356,250.152047874,35.3124854593,0.972204232894,0.491925252194,-0.91970567557,-0.404384275501,-0.418156611263,0.0896355916708,0.0,0.395034491774,0.331238642114,0.185647125636,5.76901723162e-05,1.16243615137,0.0954739018798,1.6485955977e-05,0.000232058907046,0.0825567839667,0.0291252001261,0.0210758920864,16,0.00870246628124
58.6232581023,50.0,0.1,0.00539083557,2.0,2.0,0.000366585331392,3.66584023283e-14,0.00539083557,0.00575742090136,0.00575742090139,12396.0,92.3597128106,0.0,1356.06542433,1051.74354631,396.681590836,0.010767909032,261.685608808,36.4652633471,0.972233113845,0.495851988545,-0.771881364574,-0.432371834321,-0.362818918937,0.173050701147,0.0,1.1838415977,1.15366457672,0.224521668113,2.43629112918e-05,1.27570540987,0.103776675607,1.91362945403e-05,0.000280652085141,0.0623663004452,0.0450575055217,0.0133176318259,16,0.00294634797686
76.3878817697,50.0,0.1,0.00539083557,2.0,2.0,0.000366585331392,3.66584023283e-14,0.00539083557,0.00575742090136,0.00575742090139,5786.0,181.513653647,0.0,2670.32492223,2454.43829934,397.40027653,0.0107040659783,267.069636125,36.9770184677,0.972235684429,0.496750345662,-0.631569482142,-0.348660193146,-0.399526824774,0.426461862338,0.0,3.1701908492,3.28721933834,0.337760901428,1.73331597607e-05,1.75548159284,0.143483912063,2.79878769151e-05,0.000422201126785,0.0441701202628,0.0286879208098,0.029627035625,16,0.00133174320807
80.0,50.0,0.1,0.00539083557,2.0,2.0,0.000366585331392,3.66584023283e-14,0.00539083557,0.00575742090136,0.00575742090139,3152.0,207.556472081,0.0,3040.90038071,2851.13483503,397.322017766,0.0107694718236,265.008416211,36.779293636,0.97221957592,0.496652522208,-0.597923279753,-0.318723043861,-0.336274532781,0.704958786842,0.0,4.35195809034,4.69854139857,0.448737249426,2.32076790196e-05,2.64217593926,0.203399875071,3.95736023495e-05,0.000560921561783,0.0504623073192,0.033407859614,0.0286021318026,16,0.001159375
23.0940107676,50.0,0.1,0.00539083557,2.0,3.0,3.65212248141e-05,3.6521277351200003e-13,0.00539083557,0.00542735679445,0.00542735679481,13800.0,4.01434782609,0.0,591.453405797,9.16463768116,586.303115942,0.0349470583759,209.182629841,31.588442055,0.973053168608,0.732878894928,-0.760108966041,-0.187865112868,-0.627735005327,0.0292395469039,0.0,0.223950799317,0.0453058132946,0.21227656582,0.000347744998821,1.91129684445,0.171064039713,1.80867902392e-05,0.000265345707275,0.0543606472043,0.0306542428289,0.0212261261344,16,0.0481943137205
40.858634435,50.0,0.1,0.00539083557,2.0,3.0,3.65212248141e-05,3.6521277351200003e-13,0.00539083557,0.00542735679445,0.00542735679481,12009.0,5.83570655342,0.0,859.158297943,246.872678824,618.121325672,0.0107398470048,302.980266964,42.0169682354,0.973681769109,0.772651657091,-0.864021813468,-0.588144279124,-0.51187375842,0.0383959128232,0.0,0.468549960795,0.3660409333,0.213768566587,6.64548998547e-05,1.79484689681,0.135014825868,1.91618028935e-05,0.000267210708234,0.0484491072365,0.0677709765138,0.0193477786609,16,0.00870246628124
58.6232581023,50.0,0.1,0.00539083557,2.0,3.0,3.65212248141e-05,3.6521277351200003e-13,0.00539083557,0.00542735679445,0.00542735679481,10212.0,10.5908734822,0.0,1574.37749706,963.954073639,621.014296906,0.0101819396393,321.991090444,43.9500048142,0.973750892206,0.776267871132,-0.859793758465,-0.45505737985,-0.388741262648,0.0554848522099,0.0,1.22944994351,1.17723326244,0.23824602222,2.70145530523e-05,2.09823743984,0.158209760813,2.14992130489e-05,0.000297807527774,0.0466895205546,0.0312553781968,0.015133738563,16,0.00294634797686
76.3878817697,50.0,0.1,0.00539083557,2.0,3.0,3.65212248141e-05,3.6521277351200003e-13,0.00539083557,0.00542735679445,0.00542735679481,6050.0,19.6469421488,0.0,2895.81355372,2294.42495868,621.03553719,0.0101280681289,325.181960679,44.2917741725,0.973774536627,0.776294421488,-0.819698053188,-0.416877743149,-0.319584692514,0.0984027029007,0.0,3.54042875333,3.4959563763,0.310036603213,1.74630593136e-05,2.50191459576,0.193261527887,2.71951295337e-05,0.000387545754016,0.134028562802,0.0482163799416,0.0223609799377,16,0.00133174320807
80.0,50.0,0.1,0.00539083557,2.0,3.0,3.65212248141e-05,3.6521277351200003e-13,0.00539083557,0.00542735679445,0.00542735679481,4529.0,21.9717376904,0.0,3253.09693089,2653.46235372,621.60631486,0.0101237335051,328.045839696,44.542545357,0.973765567638,0.777007893575,-0.739082847347,-0.440532175026,-0.307597712665,0.123754571883,0.0,3.66750416037,3.72640133727,0.36193085632,1.83884475064e-05,3.02972169582,0.215241885851,3.24639729896e-05,0.0004524135704,0.0707987991088,0.0672610648073,0.0254267298039,16,0.001159375
23.0940107676,50.0,0.1,0.00539083557,2.0,4.0,3.65076046036e-06,3.6507623572e-12,0.00539083557,0.00539448632681,0.00539448633046,10760.0,0.508643122677,0.0,760.365148699,7.43661710037,753.437174721,0.0410895392324,229.056406251,34.5184288275,0.974275479631,0.941796468401,-0.808146513029,-0.171093193378,-0.685324977515,0.0118563844663,0.0,0.144763097654,0.0476079729164,0.130985347887,0.000392279243357,2.89625628123,0.261202633932,2.07969073151e-05,0.000163731684858,0.10356180346,0.0417045621305,0.0291880309087,16,0.0481943137205
40.858634435,50.0,0.1,0.00539083557,2.0,4.0,3.65076046036e-06,3.6507623572e-12,0.00539083557,0.00539448632681,0.00539448633046,10405.0,0.677943296492,0.0,999.188274868,235.678712158,764.187506007,0.0107528601974,330.66294341,45.7841061902,0.974928415039,0.955234382508,-1.18685021721,-0.707528127137,-0.518601060154,0.0137955939582,0.0,0.455124023208,0.415223295516,0.10987422614,7.19219073868e-05,2.52273086407,0.19927806442,2.09318840309e-05,0.000137342782675,0.0941062446292,0.0850429792282,0.024821321198,16,0.00870246628124
58.6232581023,50.0,0.1,0.00539083557,2.0,4.0,3.65076046036e-06,3.6507623572e-12,0.00539083557,0.00539448632681,0.00539448633046,11037.0,1.16906768144,0.0,1708.58303887,944.653619643,765.098486908,0.010107074207,355.980656673,48.3320722287,0.974989944363,0.956373108635,-0.842570293457,-0.517469173101,-0.413877280695,0.0178030792834,0.0,1.28422757304,1.25096699627,0.10546315124,2.56267423373e-05,2.4545886304,0.189033873681,2.02451871283e-05,0.00013182893905,0.0750706288536,0.0548919372276,0.0145783032288,16,0.00294634797686
76.3878817697,50.0,0.1,0.00539083557,2.0,4.0,3.65076046036e-06,3.6507623572e-12,0.00539083557,0.00539448632681,0.00539448633046,5380.0,2.05892193309,0.0,3028.89535316,2265.92565056,765.028624535,0.010055384149,359.540796623,48.6515593707,0.975004383415,0.956285780669,-0.660878426089,-0.335635148068,-0.330244359956,0.0342242700817,0.0,3.11324654034,3.11239944573,0.157544087865,1.78694174098e-05,3.31693312864,0.268364487839,2.92183400173e-05,0.000196930109831,0.0422014638588,0.0297510620509,0.0214932836221,16,0.00133174320807
80.0,50.0,0.1,0.00539083557,2.0,4.0,3.65076046036e-06,3.6507623572e-12,0.00539083557,0.00539448632681,0.00539448633046,2750.0,2.29345454545,0.0,3380.01890909,2617.54763636,764.764727273,0.0100226261985,358.521278136,48.476034321,0.975026749941,0.955955909091,-0.804770060216,-0.408555946048,-0.345018466162,0.0477521354712,0.0,4.13901667731,4.02674091406,0.229735017768,2.31552880438e-05,4.53567790699,0.304419339366,4.28560206e-05,0.00028716877221,0.0793835959921,0.0840718527334,0.0242308715374,16,0.001159375
23.0940107676,50.0,0.1,0.00539083557,2.0,5.0,3.65062368863e-07,3.6506265569e-11,0.00539083557,0.00539120059586,0.00539120063237,14326.0,0.0528409884127,0.0,801.564218903,7.06680161943,794.550258272,0.0424543537362,230.111133533,34.8490014782,0.974614733939,0.99318782284,-0.738662644765,-0.185626171377,-0.709777663838,0.00327453548722,0.0,0.0516893003306,0.0384685474216,0.0346168545931,0.000333453349081,1.91142381772,0.16764902636,1.75690347356e-05,4.32710682414e-05,0.075597433088,0.0519826394619,0.0303875242112,16,0.0481943137205
40.858634435,50.0,0.1,0.00539083557,2.0,5.0,3.65062368863e-07,3.6506265569e-11,0.00539083557,0.00539120059586,0.00539120063237,10711.0,0.0674073382504,0.0,1029.5353375,233.692559051,795.91018579,0.010800359079,331.076647956,46.1928516805,0.97521177681,0.994887732238,-1.26226252324,-0.534606370676,-0.557379024588,0.00429357309894,0.0,0.409877818403,0.404814281699,0.0339792891654,7.17327219091e-05,1.99279975154,0.154493585103,2.06791982524e-05,4.24741114568e-05,0.139064681328,0.0576859525312,0.0230675572947,16,0.00870246628124
58.6232581023,50.0,0.1,0.00539083557,2.0,5.0,3.65062368863e-07,3.6506265569e-11,0.00539083557,0.00539120059586,0.00539120063237,10196.0,0.114750882699,0.0,1736.97116516,941.074048647,796.011867399,0.0101138405166,362.767227141,49.0871161361,0.975263851926,0.995014834249,-0.979233066712,-0.523935726129,-0.39114049091,0.00576285910986,0.0,1.16282387968,1.16052991318,0.0343876849234,2.6650703643e-05,3.01764364308,0.225630550211,2.13527064336e-05,4.29846061543e-05,0.0574890423589,0.128119853678,0.0165207243639,16,0.00294634797686
76.3878817697,50.0,0.1,0.00539083557,2.0,5.0,3.65062368863e-07,3.6506265569e-11,0.00539083557,0.00539120059586,0.00539120063237,5629.0,0.208385148339,0.0,3059.12346776,2263.25901581,796.072837094,0.0100606355516,367.455921076,49.5744740243,0.975294496134,0.995091046367,-0.749211889728,-0.338569485929,-0.360796173913,0.0102870234382,0.0,2.34289886285,2.33610962748,0.0475321243406,1.64740146949e-05,3.15331533319,0.24274780923,2.82450041819e-05,5.94151554258e-05,0.0505895376984,0.0293511344694,0.0218345705651,16,0.00133174320807
80.0,50.0,0.1,0.00539083557,2.0,5.0,3.65062368863e-07,3.6506265569e-11,0.00539083557,0.00539120059586,0.00539120063237,5143.0,0.242854365157,0.0,3417.73925724,2621.87614233,796.105969279,0.0100656022556,367.915200535,49.6131761481,0.975275058428,0.995132461598,-0.636908690891,-0.335061044941,-0.338101007655,0.0120761466787,0.0,4.11894791454,4.13757028176,0.0494124792742,1.7000107726e-05,3.24298147125,0.244398546134,2.95997596637e-05,6.17655990927e-05,0.047647858271,0.0328292840837,0.0277406821663,16,0.001159375
23.0940107676,50.0,0.1,0.00539083557,2.0,6.0,3.65061096784e-08,3.65061202218e-10,0.00539083557,0.00539087171105,0.00539087207611,13772.0,0.00508277664827,0.0,806.487873947,7.0361603253,799.456796398,0.0428546648799,233.404930472,35.1864220271,0.974646021005,0.999320995498,-0.6336253487,-0.154322015823,-0.70193403258,0.00106158043394,0.0,0.0413268754566,0.0398657596611,0.0107002833573,0.000343125441596,2.28331823962,0.19939880985,1.77695310347e-05,1.33753541966e-05,0.0594700250079,0.0386581419289,0.025678142885,16,0.0481943137205
40.858634435,50.0,0.1,0.00539083557,2.0,6.0,3.65061096784e-08,3.65061202218e-10,0.00539083557,0.00539087171105,0.00539087207611,13548.0,0.00656923531149,0.0,1033.73449956,234.142087393,799.598981399,0.0107737162686,338.115766463,46.7683067112,0.975257413212,0.999498726749,-1.12328319469,-0.620066920457,-0.525237812838,0.00120761563357,0.0,0.377095780268,0.37688282079,0.00946611947666,6.28742265977e-05,2.446172991,0.18918359769,1.84150434933e-05,1.18326493458e-05,0.0774430416451,0.0541426179871,0.01895366654,16,0.00870246628124
58.6232581023,50.0,0.1,0.00539083557,2.0,6.0,3.65061096784e-08,3.65061202218e-10,0.00539083557,0.00539087171105,0.00539087207611,10729.0,0.0116506664181,9.3205331345e-05,1741.47702489,941.882747693,799.605834654,0.010128083207,364.123365078,49.3003054097,0.975293010841,0.999507293317,-0.941057082549,-0.478521284954,-0.391529836867,0.0018166291819,0.000161380539211,1.23564993588,1.23369240653,0.0104908566216,2.54341796465e-05,2.38958031321,0.195780976364,2.06530675475e-05,1.3113570777e-05,0.0503916812344,0.0337434637833,0.0132416457151,16,0.00294634797686
76.3878817697,50.0,0.1,0.00539083557,2.0,6.0,3.65061096784e-08,3.65061202218e-10,0.00539083557,0.00539087171105,0.00539087207611,7496.0,0.0230789754536,0.000133404482391,3063.40314835,2263.82017076,799.605923159,0.0100736925406,364.577605993,49.3530252133,0.975297939058,0.999507403949,-0.678016704244,-0.404708155008,-0.337634028194,0.00312114993731,0.00023092885738,2.34733772969,2.34669279651,0.0121835194813,1.56088308105e-05,2.9114900208,0.193738164282,2.47437841884e-05,1.52293993517e-05,0.0313907518051,0.0384869514443,0.0182599141312,16,0.00133174320807
80.0,50.0,0.1,0.00539083557,2.0,6.0,3.65061096784e-08,3.65061202218e-10,0.00539083557,0.00539087171105,0.00539087207611,6083.0,0.025974025974,0.0,3417.10948545,2617.51290482,799.622554661,0.0100507000034,368.113804857,49.621385705,0.975294428398,0.999528193326,-0.611302361698,-0.486841921673,-0.309875989576,0.00354229459017,0.0,4.46389833355,4.46359433412,0.0138703700502,1.46848791538e-05,2.61091620168,0.199457033194,2.62551058883e-05,1.73379625628e-05,0.0437838089982,0.0987658648064,0.0271814840683,16,0.001159375
23.0940107676,50.0,0.1,0.00539083557,2.0,7.0,3.65061096784e-09,3.65060929665e-09,0.00539083557,0.00539083557,0.00539083922061,13744.0,0.000800349243306,0.0,807.012951106,7.07275902212,799.940992433,0.0426074494159,234.141613645,35.2123896725,0.974661188917,0.999926240541,-0.731796570929,-0.201731229047,-0.70110906885,0.000416747627547,0.0,0.0423231730861,0.0422961871698,0.00361275005562,0.000354411960021,2.45380027719,0.206667037017,1.85908946452e-05,4.51593756953e-06,0.0743237860435,0.0471094313078,0.0257687219956,16,0.0481943137205
40.858634435,50.0,0.1,0.00539083557,2.0,7.0,3.65061096784e-09,3.65060929665e-09,0.00539083557,0.00539083557,0.00539083922061,12787.0,0.00101665754282,0.000156408852741,1033.27856417,233.318526629,799.960897787,0.0108378089927,334.680576242,46.5613559453,0.975237017719,0.999951122234,-1.19333798936,-0.669054880037,-0.525002173708,0.000487659086784,0.000191488832835,0.446777391939,0.446874319708,0.00304525664427,6.49863794762e-05,3.6861035068,0.251340159709,1.8396763104e-05,3.80657080534e-06,0.0939360290579,0.0685889137838,0.0207229359243,16,0.00870246628124
58.6232581023,50.0,0.1,0.00539083557,2.0,7.0,3.65061096784e-09,3.65060929665e-09,0.00539083557,0.00539083557,0.00539083922061,11753.0,0.00042542329618,0.000510507955416,1740.94826853,940.987322386,799.960861057,0.0101055704604,358.11727378,48.9217953057,0.975305372846,0.999951076321,-0.8774041339,-0.494897085957,-0.403405627286,0.00032936708849,0.00036026272364,1.21986012873,1.22001098141,0.00315331413303,2.41230860421e-05,2.16284595365,0.166556033774,1.95101883378e-05,3.94164266628e-06,0.0500869119904,0.0352133795969,0.0142726770309,16,0.00294634797686
